municipality_name|municipality_id|comerce_transport_catering|communication|construction|finances_insurance|industry|personal_services|professional_tecnical_activities|real_estate|social_services|total|total_services
Sonseca|45163|236.0||77.0|22.0|129.0|73.0|71.0||40.0|672.0|230.0
Sopeira|22223||||||||||8.0|
Sopela|48085|292.0|17.0|85.0|16.0|28.0|91.0|188.0|24.0|124.0|865.0|460.0
Soportújar|18176||||||||||13.0|
Sopuerta|48086|68.0||22.0||8.0|||||152.0|54.0
Sora|8272||||||||||32.0|
Soraluze-Placencia de las Armas|20065|65.0||17.0||31.0|||||167.0|54.0
Sorbas|4086|128.0||29.0||10.0|||||203.0|36.0
Soria|42173|921.0|31.0|348.0|61.0|170.0|294.0|480.0|160.0|236.0|2701.0|1262.0
Soriguera|25208||||||||||29.0|
Sorihuela|37312||||||||||26.0|
Sorihuela del Guadalimar|23084|22.0|||||||||37.0|9.0
Sort|25209|121.0||46.0||10.0|||||310.0|133.0
Sorvilán|18177||||||||||16.0|
Sorzano|26144||||||||||9.0|
Sos del Rey Católico|50248||||||||||49.0|
Soses|25210|46.0||12.0||13.0|||||105.0|34.0
Sot de Chera|46234||||||||||12.0|
Sot de Ferrer|12107||||||||||24.0|
Sotalbo|5239||||||||||8.0|
Sotillo de la Adrada|5240|139.0||88.0||32.0|||||360.0|101.0
Sotillo de la Ribera|9369||||||||||34.0|
Sotillo de las Palomas|45164||||||||||4.0|
Sotillo del Rincón|42174||||||||||13.0|
Soto de Cerrato|34177||||||||||5.0|
Soto de la Vega|24166|46.0||24.0||6.0|||||100.0|24.0
Soto del Barco|33069|94.0||31.0||9.0|||||205.0|71.0
Soto del Real|28144|178.0|17.0|82.0|12.0|22.0|87.0|174.0|38.0|71.0|681.0|399.0
Soto en Cameros|26146||||||||||8.0|
Soto y Amío|24167||||||||||56.0|
Sotobañado y Priorato|34176||||||||||10.0|
Sotonera, La|22904||||||||||49.0|
Sotorribas|16909||||||||||47.0|
Sotosalbos|40199||||||||||9.0|
Sotoserrano|37313||||||||||27.0|
Sotragero|9372||||||||||23.0|
Sotresgudo|9373||||||||||20.0|
Sotés|26145||||||||||17.0|
Soutomaior|36053|211.0|4.0|78.0|18.0|18.0|47.0|57.0|13.0|33.0|479.0|172.0
Suances|39085|288.0|8.0|96.0|15.0|20.0|63.0|68.0|19.0|46.0|623.0|219.0
Subirats|8273|108.0||37.0||37.0|||||283.0|101.0
Sudanell|25211||||||||||64.0|
Sueca|46235|627.0|26.0|244.0|46.0|121.0|202.0|267.0|101.0|144.0|1778.0|786.0
Sueras/Suera|12108||||||||||33.0|
Suflí|4087||||||||||8.0|
Sukarrieta|48076||||||||||19.0|
Sumacàrcer|46236|21.0||8.0||4.0|||||45.0|12.0
Sunbilla|31226||||||||||47.0|
Sunyer|25212||||||||||17.0|
Susqueda|17194||||||||||13.0|
Sádaba|50230|33.0||8.0||48.0|||||115.0|26.0
Sástago|50240|18.0||18.0||4.0|||||62.0|22.0
Sénia, La|43044|166.0|6.0|32.0|11.0|41.0|46.0|56.0|27.0|23.0|408.0|169.0
Sóller|7061|423.0|10.0|248.0|24.0|47.0|92.0|197.0|85.0|65.0|1191.0|473.0
Súria|8274|123.0||36.0||31.0|31.0|34.0|26.0|24.0|311.0|121.0
Tabanera de Cerrato|34178||||||||||6.0|
Tabanera la Luenga|40200||||||||||10.0|
Tabernas|4088|110.0||20.0||14.0|||||203.0|59.0
Taberno|4089||||||||||46.0|
Taboada|27060|68.0||23.0||21.0|||||146.0|34.0
Taboadela|32079|41.0||22.0||16.0|||||99.0|20.0
Tabuenca|50249||||||||||15.0|
Tacoronte|38043|543.0|27.0|151.0|41.0|58.0|172.0|297.0|45.0|133.0|1467.0|715.0
Tafalla|31227|261.0|14.0|127.0|11.0|75.0|59.0|121.0|22.0|44.0|734.0|271.0
Tagamanent|8276||||||||||41.0|
Taha, La|18901||||||||||51.0|
Tahal|4090||||||||||15.0|
Tala, La|37315||||||||||5.0|
Talamanca|8277||||||||||12.0|
Talamanca de Jarama|28145|95.0||41.0||13.0|||||252.0|103.0
Talarn|25215||||||||||33.0|
Talarrubias|6127|95.0||23.0||17.0|||||201.0|66.0
Talavera|25216||||||||||17.0|
Talavera de la Reina|45165|2071.0|65.0|739.0|142.0|325.0|499.0|754.0|219.0|475.0|5289.0|2154.0
Talavera la Real|6128|182.0||37.0|8.0|24.0|29.0|46.0||21.0|355.0|112.0
Talaveruela de la Vera|10179||||||||||16.0|
Talaván|10178||||||||||41.0|
Talayuela|10180|217.0||66.0|11.0|35.0|44.0|28.0||25.0|437.0|119.0
Talayuelas|16202||||||||||65.0|
Tales|12109||||||||||35.0|
Tallada d'Empordà, La|17195||||||||||53.0|
Tamajón|19262||||||||||11.0|
Tamames|37316||||||||||66.0|
Tamarite de Litera|22225|108.0||37.0||29.0|||||258.0|84.0
Tanque, El|38044|58.0||27.0||5.0|||||124.0|34.0
Tapia de Casariego|33070|120.0||51.0||18.0|||||291.0|102.0
Taradell|8278|165.0|9.0|101.0|13.0|61.0|44.0|105.0|31.0|59.0|588.0|261.0
Taramundi|33071||||||||||59.0|
Tarancón|16203|396.0|5.0|139.0|29.0|80.0|107.0|129.0|40.0|60.0|985.0|370.0
Tarazona|50251|243.0||85.0||59.0|65.0|74.0|32.0|34.0|607.0|220.0
Tarazona de Guareña|37317||||||||||13.0|
Tarazona de la Mancha|2073|177.0||88.0|7.0|43.0|30.0|30.0||16.0|399.0|91.0
Tardajos|9377||||||||||45.0|
Tardelcuende|42181||||||||||19.0|
Tardienta|22226||||||||||56.0|
Tariego de Cerrato|34181||||||||||10.0|
Tarifa|11035|625.0|14.0|85.0|18.0|48.0|123.0|149.0|83.0|90.0|1235.0|477.0
Tarragona|43148|2795.0|169.0|1010.0|207.0|245.0|803.0|1734.0|626.0|911.0|8500.0|4450.0
Tarroja de Segarra|25219||||||||||12.0|
Tarrés|25218||||||||||5.0|
Tartanedo|19265||||||||||6.0|
Tauste|50252|138.0||74.0||53.0|37.0|55.0|35.0|22.0|425.0|160.0
Tavernes Blanques|46237|166.0|10.0|75.0|16.0|23.0|52.0|67.0|20.0|32.0|461.0|197.0
Tavernes de la Valldigna|46238|350.0|11.0|123.0|26.0|41.0|92.0|146.0|33.0|82.0|904.0|390.0
Tavertet|8280||||||||||19.0|
Tavèrnoles|8275||||||||||39.0|
Tazacorte|38045|89.0||17.0||5.0|||||184.0|73.0
Teba|29089|107.0||22.0||22.0|||||215.0|64.0
Tegueste|38046|228.0|16.0|89.0|13.0|48.0|80.0|143.0|21.0|60.0|698.0|333.0
Teguise|35024|790.0|23.0|173.0|27.0|51.0|217.0|364.0|92.0|170.0|1907.0|893.0
Teixeira, A|32080||||||||||22.0|
Teià|8281|201.0|18.0|60.0|27.0|57.0|53.0|190.0|70.0|78.0|754.0|436.0
Tejadillos|16205||||||||||4.0|
Tejado, El|37319||||||||||8.0|
Tejeda|35025|37.0||8.0||5.0|||||65.0|15.0
Tejeda de Tiétar|10181||||||||||39.0|
Telde|35026|2167.0|91.0|768.0|154.0|321.0|601.0|951.0|180.0|458.0|5691.0|2435.0
Tella-Sin|22227||||||||||14.0|
Tembleque|45166|60.0||23.0||23.0|||||146.0|40.0
Tendilla|19266||||||||||17.0|
Teo|15082|443.0|32.0|202.0|32.0|66.0|151.0|222.0|47.0|154.0|1349.0|638.0
Teresa|12110||||||||||11.0|
Teresa de Cofrentes|46239||||||||||26.0|
Teror|35027|350.0||76.0|6.0|30.0|75.0|69.0||35.0|648.0|192.0
Terque|4091||||||||||13.0|
Terrades|17196||||||||||21.0|
Terradillos|37322|55.0||23.0||7.0|||||125.0|40.0
Terrassa|8279|4831.0|309.0|2228.0|274.0|1054.0|1330.0|2497.0|1124.0|1165.0|14812.0|6699.0
Terrateig|46240||||||||||11.0|
Terrer|50253||||||||||25.0|
Terriente|44215||||||||||9.0|
Terrinches|13081||||||||||40.0|
Teruel|44216|852.0|41.0|370.0|80.0|134.0|247.0|438.0|133.0|269.0|2564.0|1208.0
Teulada|3128|465.0|15.0|350.0|27.0|40.0|90.0|291.0|153.0|58.0|1489.0|634.0
Teverga|33072|53.0||12.0||5.0|||||89.0|19.0
Tiana|8282|254.0|11.0|79.0|39.0|27.0|58.0|196.0|61.0|128.0|853.0|493.0
Tibi|3129|33.0||18.0||16.0|||||99.0|32.0
Tiebas-Muruarte de Reta|31228||||||||||43.0|
Tiedra|47163||||||||||21.0|
Tielmes|28146|51.0||22.0||19.0|||||133.0|41.0
Tiemblo, El|5241|88.0||39.0||10.0|||||199.0|62.0
Tierga|50254||||||||||15.0|
Tierz|22228||||||||||36.0|
Tijarafe|38047|56.0||47.0||10.0|||||174.0|61.0
Tinajas|16206||||||||||15.0|
Tinajo|35029|163.0||44.0||27.0|49.0|54.0|19.0|28.0|391.0|157.0
Tineo|33073|260.0||104.0||49.0|45.0|66.0|18.0|21.0|569.0|156.0
Tirgo|26148||||||||||15.0|
Titaguas|46241||||||||||42.0|
Titulcia|28147|35.0||17.0||5.0|||||82.0|25.0
Tivenys|43149||||||||||57.0|
Tivissa|43150|42.0||15.0||10.0|||||100.0|33.0
Tiétar|10904||||||||||48.0|
Tiñosillos|5242||||||||||28.0|
Tobarra|2074|229.0||81.0||68.0|41.0|39.0|18.0|25.0|511.0|133.0
Tobed|50255||||||||||8.0|
Toboso, El|45167|35.0||22.0||7.0|||||94.0|30.0
Tocina|41092|231.0||49.0|13.0|35.0|50.0|62.0||30.0|483.0|168.0
Todolella|12112||||||||||13.0|
Toga|12113||||||||||4.0|
Tojos, Los|39086||||||||||18.0|
Toledo|45168|1852.0|108.0|547.0|138.0|207.0|676.0|1411.0|322.0|674.0|5935.0|3329.0
Tolosa|20071|428.0|17.0|130.0|25.0|85.0|148.0|172.0|20.0|115.0|1140.0|497.0
Tolox|29090|44.0|||||||||86.0|29.0
Tolva|22229||||||||||12.0|
Tomares|41093|545.0|74.0|126.0|64.0|48.0|180.0|498.0|113.0|287.0|1935.0|1216.0
Tomelloso|13082|943.0|46.0|411.0|61.0|267.0|237.0|309.0|78.0|138.0|2490.0|869.0
Tomiño|36054|354.0|12.0|139.0|23.0|68.0|79.0|103.0|19.0|44.0|841.0|280.0
Tona|8283|219.0|16.0|94.0|14.0|60.0|51.0|111.0|38.0|64.0|667.0|294.0
Topas|37323||||||||||38.0|
Toques|15083|21.0||17.0||5.0|||||58.0|15.0
Toral de los Guzmanes|24168||||||||||27.0|
Toral de los Vados|24206|53.0||18.0||41.0|||||133.0|21.0
Tordehumos|47164||||||||||21.0|
Tordera|8284|413.0|13.0|208.0|16.0|69.0|118.0|107.0|58.0|60.0|1062.0|372.0
Tordesillas|47165|262.0||79.0||50.0|49.0|71.0|18.0|43.0|586.0|195.0
Tordesilos|19272||||||||||8.0|
Tordillos|37324||||||||||13.0|
Tordoia|15084|69.0||48.0||16.0|||||164.0|31.0
Tordómar|9384||||||||||15.0|
Torelló|8285|271.0|14.0|150.0|13.0|134.0|102.0|120.0|61.0|78.0|943.0|388.0
Toreno|24169|62.0||16.0||9.0|||||117.0|30.0
Torija|19274|27.0|||||||||67.0|24.0
Torla-Ordesa|22230||||||||||53.0|
Tormantos|26150||||||||||5.0|
Tormos|3131||||||||||16.0|
Torms, Els|25224||||||||||4.0|
Tornabous|25225||||||||||58.0|
Tornadizos de Ávila|5245||||||||||21.0|
Tornavacas|10183|36.0||16.0||4.0|||||66.0|10.0
Torno, El|10184||||||||||37.0|
Tornos|44219||||||||||6.0|
Toro|49219|326.0||103.0||93.0|55.0|74.0|23.0|33.0|720.0|198.0
Toro, El|12115||||||||||17.0|
Torquemada|34182||||||||||61.0|
Torralba|16209||||||||||5.0|
Torralba de Aragón|22232||||||||||10.0|
Torralba de Calatrava|13083|94.0||45.0||24.0|||||226.0|63.0
Torralba de Oropesa|45169||||||||||19.0|
Torralba de Ribota|50257||||||||||4.0|
Torralba de los Sisones|44220||||||||||7.0|
Torre Alháquime|11036||||||||||20.0|
Torre Val de San Pedro|40206||||||||||15.0|
Torre d'En Besora, la|12119||||||||||16.0|
Torre de Arcas|44223||||||||||4.0|
Torre de Cabdella, La|25227||||||||||44.0|
Torre de Claramunt, La|8286|64.0||41.0||21.0|||||212.0|86.0
Torre de Don Miguel|10187||||||||||29.0|
Torre de Esteban Hambrán, La|45171|42.0||26.0||22.0|||||130.0|40.0
Torre de Fontaubella, La|43151||||||||||6.0|
Torre de Juan Abad|13084||||||||||45.0|
Torre de Miguel Sesmero|6131|36.0||12.0||7.0|||||74.0|19.0
Torre de Santa María|10188||||||||||23.0|
Torre de l'Espanyol, La|43152||||||||||30.0|
Torre del Bierzo|24170|35.0||19.0||10.0|||||79.0|15.0
Torre del Compte|44225||||||||||6.0|
Torre del Valle, La|49220||||||||||7.0|
Torre la Ribera|22233||||||||||5.0|
Torre, La|5247||||||||||9.0|
Torre-Cardela|18178||||||||||25.0|
Torre-Pacheco|30037|1149.0|19.0|410.0|37.0|149.0|211.0|364.0|156.0|98.0|2593.0|885.0
Torre-serona|25233||||||||||51.0|
Torreadrada|40202||||||||||4.0|
Torrebaja|46242||||||||||28.0|
Torrebesses|25226||||||||||21.0|
Torreblanca|12117|145.0||49.0||17.0|30.0|37.0|13.0|21.0|320.0|109.0
Torreblascopedro|23085|37.0||8.0||15.0|||||74.0|14.0
Torrecaballeros|40203|41.0|||||||||119.0|61.0
Torrecampo|14062|27.0||17.0||5.0|||||63.0|14.0
Torrecilla de Alcañiz|44221||||||||||26.0|
Torrecilla de la Abadesa|47166||||||||||7.0|
Torrecilla de la Jara|45170||||||||||5.0|
Torrecilla de la Orden|47167||||||||||5.0|
Torrecilla de los Ángeles|10185||||||||||29.0|
Torrecilla del Monte|9386||||||||||7.0|
Torrecilla del Pinar|40204||||||||||9.0|
Torrecilla en Cameros|26151||||||||||30.0|
Torrecillas de la Tiesa|10186|23.0||20.0||5.0|||||68.0|20.0
Torredelcampo|23086|335.0|4.0|109.0|22.0|93.0|90.0|99.0|16.0|43.0|811.0|274.0
Torredembarra|43153|454.0|14.0|179.0|18.0|30.0|121.0|179.0|78.0|85.0|1158.0|495.0
Torredonjimeno|23087|353.0|6.0|78.0|21.0|79.0|82.0|86.0|25.0|50.0|780.0|270.0
Torrefarrera|25228|203.0||61.0||29.0|||||443.0|150.0
Torrefeta i Florejacs|25907||||||||||36.0|
Torregamones|49221||||||||||10.0|
Torregrossa|25230|61.0||32.0||20.0|||||165.0|52.0
Torrehermosa|50259||||||||||4.0|
Torreiglesias|40205||||||||||14.0|
Torrejoncillo|10189|81.0||35.0||15.0|||||175.0|44.0
Torrejoncillo del Rey|16211||||||||||28.0|
Torrejón de Ardoz|28148|2633.0|140.0|991.0|116.0|402.0|641.0|922.0|299.0|438.0|6582.0|2556.0
Torrejón de Velasco|28150|116.0||53.0||23.0|||||288.0|96.0
Torrejón de la Calzada|28149|314.0|18.0|122.0|12.0|81.0|61.0|110.0|36.0|38.0|792.0|275.0
Torrejón del Rey|19280|115.0||76.0||11.0|37.0|33.0|8.0|15.0|305.0|103.0
Torrejón el Rubio|10190||||||||||37.0|
Torrelacárcel|44226||||||||||6.0|
Torrelaguna|28151|103.0||52.0||7.0|||||265.0|103.0
Torrelameu|25231||||||||||40.0|
Torrelavega|39087|1124.0|48.0|379.0|77.0|146.0|348.0|480.0|135.0|271.0|3008.0|1359.0
Torrelavit|8287|31.0||13.0||22.0|||||111.0|45.0
Torrella|46243||||||||||17.0|
Torrellas|50261||||||||||15.0|
Torrelles de Foix|8288|46.0||24.0||8.0|||||111.0|33.0
Torrelles de Llobregat|8289|174.0|11.0|66.0|8.0|22.0|34.0|76.0|19.0|37.0|447.0|185.0
Torrelobatón|47171||||||||||31.0|
Torrelodones|28152|474.0|131.0|140.0|110.0|51.0|227.0|937.0|146.0|381.0|2597.0|1932.0
Torremanzanas/Torre de les Maçanes, la|3132||||||||||34.0|
Torremayor|6132||||||||||20.0|
Torremejía|6133|77.0||19.0||14.0|||||140.0|30.0
Torremenga|10191||||||||||46.0|
Torremocha|10192||||||||||27.0|
Torremocha de Jarama|28153|12.0||6.0||8.0|||||59.0|33.0
Torremocha de Jiloca|44228||||||||||6.0|
Torremocha del Campo|19282||||||||||19.0|
Torremolinos|29901|2312.0|123.0|449.0|109.0|100.0|482.0|1007.0|364.0|442.0|5388.0|2527.0
Torrent|17197||||||||||33.0|
Torrent|46244|1913.0|88.0|614.0|155.0|326.0|529.0|778.0|302.0|438.0|5143.0|2290.0
Torrente de Cinca|22234|26.0||9.0||9.0|||||59.0|15.0
Torrenueva|13085|125.0||43.0||13.0|||||228.0|47.0
Torrenueva Costa|18916|49.0|||||||||95.0|33.0
Torreorgaz|10193|44.0||26.0||8.0|||||95.0|17.0
Torreperogil|23088|152.0||74.0||38.0|31.0|32.0|16.0|20.0|369.0|105.0
Torrequemada|10194||||||||||38.0|
Torres|23090|33.0||21.0||14.0|||||80.0|12.0
Torres Torres|46245||||||||||39.0|
Torres de Albarracín|44229||||||||||12.0|
Torres de Albánchez|23091||||||||||27.0|
Torres de Alcanadre|22235||||||||||4.0|
Torres de Barbués|22236||||||||||12.0|
Torres de Berrellén|50262|23.0||15.0||9.0|||||70.0|23.0
Torres de Cotillas, Las|30038|489.0|10.0|187.0|21.0|123.0|133.0|175.0|50.0|76.0|1264.0|465.0
Torres de Segre|25232|71.0||12.0||14.0|||||133.0|36.0
Torres de la Alameda|28154|247.0|8.0|76.0|11.0|81.0|49.0|62.0|17.0|32.0|583.0|179.0
Torres del Carrizal|49222||||||||||27.0|
Torres del Río|31231||||||||||8.0|
Torresandino|9390||||||||||20.0|
Torrescárcela|47172||||||||||10.0|
Torresmenudas|37327||||||||||6.0|
Torrevelilla|44230||||||||||11.0|
Torrevieja|3133|2174.0|72.0|1046.0|94.0|147.0|616.0|1020.0|721.0|309.0|6199.0|2832.0
Torrico|45172||||||||||47.0|
Torrijo de la Cañada|50263||||||||||7.0|
Torrijo del Campo|44232||||||||||17.0|
Torrijos|45173|427.0|9.0|130.0|22.0|68.0|111.0|169.0|48.0|64.0|1048.0|423.0
Torroella de Fluvià|17198||||||||||68.0|
Torroella de Montgrí|17199|367.0|14.0|172.0|13.0|32.0|97.0|159.0|86.0|69.0|1009.0|438.0
Torroja del Priorat|43154||||||||||21.0|
Torrox|29091|478.0|17.0|166.0|23.0|46.0|118.0|209.0|71.0|62.0|1190.0|500.0
Torrubia del Campo|16212||||||||||18.0|
Tortellà|17200||||||||||81.0|
Tortosa|43155|809.0|46.0|238.0|55.0|136.0|220.0|407.0|114.0|216.0|2241.0|1058.0
Tortuera|19287||||||||||5.0|
Torvizcón|18179||||||||||37.0|
Torà|25223|47.0||23.0||4.0|||||102.0|28.0
Torás|12114||||||||||15.0|
Tosantos|9392||||||||||4.0|
Toses|17201||||||||||7.0|
Tosos|50264||||||||||6.0|
Tossa de Mar|17202|218.0|6.0|62.0|8.0|6.0|53.0|60.0|67.0|24.0|504.0|218.0
Totalán|29092||||||||||30.0|
Totana|30039|804.0|18.0|244.0|41.0|152.0|171.0|227.0|64.0|97.0|1818.0|618.0
Totanés|45174||||||||||27.0|
Touro|15085|69.0||41.0||18.0|||||171.0|43.0
Tous|46246|24.0||8.0||4.0|||||58.0|22.0
Toén|32081|46.0||26.0||14.0|||||115.0|29.0
Trabada|27061|28.0||10.0||9.0|||||71.0|24.0
Trabadelo|24171||||||||||20.0|
Trabanca|37328||||||||||11.0|
Trabazos|49223||||||||||42.0|
Tragacete|16215||||||||||18.0|
Traiguera|12121|36.0||21.0||8.0|||||86.0|21.0
Tramacastilla|44235||||||||||11.0|
Trasierra|6134||||||||||14.0|
Trasmiras|32082|26.0||17.0||10.0|||||62.0|9.0
Trasmoz|50265||||||||||4.0|
Trasobares|50266||||||||||4.0|
Traspinedo|47173|24.0||17.0||7.0|||||74.0|26.0
Trazo|15086|67.0||45.0||22.0|||||179.0|45.0
Trebujena|11037|153.0||28.0|7.0|13.0|21.0|47.0||22.0|297.0|103.0
Trefacio|49224||||||||||15.0|
Tremp|25234|171.0||79.0||19.0|51.0|59.0|32.0|35.0|464.0|195.0
Tres Cantos|28903|841.0|237.0|255.0|88.0|105.0|326.0|961.0|203.0|528.0|3544.0|2343.0
Tres Villas, Las|4901||||||||||18.0|
Trescasas|40207|29.0||8.0||4.0|||||86.0|45.0
Tresjuncos|16216||||||||||13.0|
Trespaderne|9394||||||||||80.0|
Treviana|26155||||||||||9.0|
Trevélez|18180||||||||||68.0|
Triacastela|27062||||||||||48.0|
Tricio|26157||||||||||41.0|
Trigueros|21070|191.0||40.0|15.0|22.0|44.0|34.0||24.0|380.0|127.0
Trigueros del Valle|47174||||||||||21.0|
Trijueque|19290|26.0|||||||||47.0|13.0
Trillo|19291|12.0||8.0||5.0|||||34.0|9.0
Triollo|34185||||||||||7.0|
Tronchón|44236||||||||||6.0|
Truchas|24172||||||||||16.0|
Trucios-Turtzioz|48087||||||||||26.0|
Trujillanos|6135|57.0||10.0||4.0|||||91.0|20.0
Trujillo|10195|285.0|7.0|76.0|16.0|52.0|67.0|103.0|28.0|56.0|690.0|277.0
Tubilla del Agua|9395||||||||||7.0|
Tubilla del Lago|9396||||||||||16.0|
Tudanca|39089||||||||||9.0|
Tudela|31232|976.0|43.0|324.0|59.0|192.0|236.0|494.0|98.0|210.0|2632.0|1140.0
Tudela de Duero|47175|200.0|7.0|91.0|5.0|35.0|55.0|71.0|21.0|38.0|523.0|197.0
Tudelilla|26158||||||||||16.0|
Tui|36055|515.0|12.0|204.0|37.0|103.0|118.0|175.0|46.0|83.0|1293.0|471.0
Tuineje|35030|313.0|7.0|129.0|6.0|37.0|108.0|126.0|28.0|45.0|799.0|320.0
Tulebras|31233||||||||||6.0|
Turcia|24173||||||||||54.0|
Turleque|45175||||||||||44.0|
Turre|4093|96.0||59.0||8.0|||||267.0|104.0
Turrillas|4094||||||||||6.0|
Turégano|40208||||||||||69.0|
Turís|46248|171.0|4.0|69.0|8.0|42.0|32.0|46.0|12.0|30.0|414.0|132.0
Turón|18181||||||||||11.0|
Tuéjar|46247|35.0||12.0||8.0|||||74.0|19.0
Tàrbena|3127||||||||||42.0|
Tàrrega|25217|526.0|22.0|169.0|34.0|97.0|174.0|190.0|97.0|80.0|1389.0|597.0
Tábara|49214||||||||||44.0|
Táliga|6129||||||||||39.0|
Tébar|16204||||||||||18.0|
Térmens|25220|47.0||18.0||10.0|||||101.0|26.0
Tías|35028|1013.0|25.0|179.0|23.0|61.0|210.0|304.0|149.0|108.0|2072.0|819.0
Tíjola|4092|119.0||42.0||28.0|||||286.0|97.0
Tírig|12111||||||||||24.0|
Tírvia|25221||||||||||7.0|
Tórtola de Henares|19286|18.0|||||||||46.0|15.0
Tórtoles de Esgueva|9391||||||||||27.0|
Ubide|48088||||||||||6.0|
Ubrique|11038|379.0|10.0|88.0|28.0|251.0|87.0|91.0|43.0|59.0|1036.0|318.0
Ucar|31234||||||||||11.0|
Uceda|19293|56.0||31.0||8.0|||||181.0|86.0
Ucero|42189||||||||||7.0|
Uclés|16218||||||||||11.0|
Udías|39090||||||||||66.0|
Ugao-Miraballes|48065|113.0||38.0||10.0|||||219.0|58.0
Ugena|45176|158.0|7.0|87.0|6.0|35.0|24.0|37.0|9.0|14.0|377.0|97.0
Ugíjar|18182|63.0||24.0||14.0|||||130.0|29.0
Uharte Arakil|31123||||||||||32.0|
Ujué/Uxue|31235||||||||||21.0|
Ulea|30040||||||||||28.0|
Uleila del Campo|4095||||||||||62.0|
Ullastrell|8290|62.0||20.0||11.0|||||157.0|64.0
Ullastret|17205||||||||||25.0|
Ulldecona|43156|173.0|5.0|48.0|8.0|44.0|33.0|46.0|17.0|24.0|398.0|133.0
Ulldemolins|43157||||||||||29.0|
Ullà|17204|24.0||19.0||8.0|||||83.0|32.0
Ultramort|17203||||||||||19.0|
Ultzama|31236|55.0||11.0||18.0|||||116.0|32.0
Umbrete|41094|199.0|7.0|66.0|10.0|22.0|52.0|61.0|13.0|44.0|474.0|187.0
Umbrías|5249||||||||||11.0|
Uncastillo|50267||||||||||42.0|
Unciti|31237||||||||||16.0|
Unión de Campos, La|47176||||||||||11.0|
Unión, La|30041|310.0|6.0|129.0|17.0|53.0|83.0|88.0|23.0|58.0|767.0|275.0
Unzué/Untzue|31238||||||||||6.0|
Urda|45177|69.0||30.0||21.0|||||146.0|26.0
Urdazubi/Urdax|31239||||||||||63.0|
Urdiain|31240||||||||||38.0|
Urdiales del Páramo|24174||||||||||23.0|
Urduliz|48089|93.0||41.0||30.0|||||288.0|124.0
Urduña/Orduña|48074|100.0||28.0||20.0|||||201.0|53.0
Urkabustaiz|1054|31.0||10.0||13.0|||||79.0|25.0
Urnieta|20072|190.0|5.0|81.0|4.0|58.0|33.0|47.0|7.0|25.0|450.0|121.0
Urraul Alto|31241||||||||||6.0|
Urraul Bajo|31242||||||||||16.0|
Urrea de Gaén|44237||||||||||22.0|
Urrea de Jalón|50269||||||||||17.0|
Urretxu|20077|165.0||63.0|6.0|45.0|37.0|49.0||35.0|405.0|132.0
Urroz|31244||||||||||7.0|
Urroz-Villa|31243||||||||||32.0|
Urrácal|4096||||||||||11.0|
Urueña|47178||||||||||28.0|
Urueñas|40210||||||||||6.0|
Uruñuela|26160||||||||||60.0|
Urzainqui/Urzainki|31245||||||||||11.0|
Urús|17206||||||||||26.0|
Usagre|6136|35.0||15.0||6.0|||||74.0|18.0
Used|50271||||||||||13.0|
Useras/Useres, les|12122||||||||||54.0|
Usurbil|20073|182.0|6.0|77.0||66.0|40.0|57.0||39.0|474.0|149.0
Utebo|50272|408.0|8.0|139.0|19.0|83.0|111.0|133.0|54.0|81.0|1036.0|406.0
Uterga|31246||||||||||14.0|
Utiel|46249|304.0|4.0|95.0|16.0|64.0|69.0|66.0|30.0|37.0|685.0|222.0
Utrera|41095|1204.0|45.0|318.0|64.0|160.0|232.0|337.0|132.0|168.0|2660.0|978.0
Utrillas|44238|54.0||16.0||6.0|||||112.0|36.0
Uztárroz/Uztarroze|31247||||||||||6.0|
Uña|16219||||||||||12.0|
Uña de Quintana|49225||||||||||8.0|
Vacarisses|8291|137.0|7.0|92.0|4.0|57.0|36.0|79.0|17.0|41.0|470.0|184.0
Vadillo de la Guareña|49226||||||||||7.0|
Vadocondes|9400||||||||||26.0|
Vajol, La|17014||||||||||5.0|
Val de San Lorenzo|24185||||||||||40.0|
Val de San Vicente|39095|138.0||53.0||14.0|||||286.0|81.0
Val do Dubra|15088|125.0||48.0||21.0|||||269.0|75.0
Valadouro, O|27063|37.0||23.0||5.0|||||100.0|35.0
Valbona|44240||||||||||12.0|
Valbuena de Duero|47179||||||||||32.0|
Valcabado|49227||||||||||49.0|
Valdaracete|28155||||||||||24.0|
Valdastillas|10196||||||||||26.0|
Valdealgorfa|44241||||||||||37.0|
Valdeande|9403||||||||||4.0|
Valdearenas|19298||||||||||5.0|
Valdeavellano de Tera|42191||||||||||24.0|
Valdeavero|28156|52.0||20.0||14.0|||||128.0|42.0
Valdeaveruelo|19300|26.0||13.0||6.0|||||79.0|34.0
Valdecaballeros|6137|29.0||8.0||10.0|||||68.0|21.0
Valdecarros|37330||||||||||28.0|
Valdecañas de Tajo|10197||||||||||4.0|
Valdecolmenas, Los|16906||||||||||4.0|
Valdecuenca|44243||||||||||4.0|
Valdefresno|24175|101.0||39.0||31.0|||||256.0|85.0
Valdefuentes|10198|43.0||11.0||10.0|||||78.0|14.0
Valdefuentes de Sangusín|37331||||||||||5.0|
Valdefuentes del Páramo|24176||||||||||11.0|
Valdeganga|2075|51.0||16.0||10.0|||||94.0|17.0
Valdegovía/Gaubea|1055||||||||||66.0|
Valdehúncar|10199||||||||||4.0|
